"U:0","U:1","U:2","arc_length","p","total(p)","Points:0","Points:1","Points:2"
1.0066,0.0061569,-5.4212e-27,0.362,0.00031019,0.60831,0.6,0.162,0
1.0067,0.006151,-9.2686e-27,0.3624,0.00029933,0.60845,0.6,0.1624,0
1.0068,0.0061451,-1.3116e-26,0.3628,0.00028847,0.60858,0.6,0.1628,0
1.0069,0.0061392,-1.6963e-26,0.3632,0.0002776,0.60872,0.6,0.1632,0
1.0071,0.006134,-1.732e-26,0.3636,0.00026805,0.60884,0.6,0.1636,0
1.0071,0.0061291,-1.5938e-26,0.364,0.00025916,0.60894,0.6,0.164,0
1.0072,0.0061242,-1.4556e-26,0.3644,0.00025026,0.60905,0.6,0.1644,0
1.0073,0.0061193,-1.3175e-26,0.3648,0.00024136,0.60916,0.6,0.1648,0
1.0074,0.0061145,-1.1793e-26,0.3652,0.00023247,0.60926,0.6,0.1652,0
1.0075,0.0061096,-1.0411e-26,0.3656,0.00022357,0.60937,0.6,0.1656,0
1.0076,0.0061047,-9.029e-27,0.366,0.00021468,0.60948,0.6,0.166,0
1.0077,0.0060998,-7.6472e-27,0.3664,0.00020578,0.60958,0.6,0.1664,0
1.0078,0.0060952,-6.272e-27,0.3668,0.00019746,0.60968,0.6,0.1668,0
1.0079,0.0060911,-4.9103e-27,0.3672,0.00019029,0.60977,0.6,0.1672,0
1.008,0.006087,-3.5486e-27,0.3676,0.00018312,0.60985,0.6,0.1676,0
1.008,0.0060828,-2.1869e-27,0.368,0.00017595,0.60993,0.6,0.168,0
1.0081,0.0060787,-8.2518e-28,0.3684,0.00016879,0.61001,0.6,0.1684,0
1.0082,0.0060746,5.365e-28,0.3688,0.00016162,0.6101,0.6,0.1688,0
1.0083,0.0060705,1.8982e-27,0.3692,0.00015445,0.61018,0.6,0.1692,0
1.0084,0.0060664,3.26e-27,0.3696,0.00014728,0.61026,0.6,0.1696,0
1.0084,0.0060623,4.6216e-27,0.37,0.00014012,0.61035,0.6,0.17,0
1.0085,0.0060588,3.2379e-27,0.3704,0.00013441,0.61041,0.6,0.1704,0
1.0085,0.0060553,1.8541e-27,0.3708,0.00012871,0.61047,0.6,0.1708,0
1.0086,0.0060518,4.7036e-28,0.3712,0.00012301,0.61054,0.6,0.1712,0
1.0087,0.0060483,-9.1337e-28,0.3716,0.0001173,0.6106,0.6,0.1716,0
1.0087,0.0060448,-2.2972e-27,0.372,0.0001116,0.61067,0.6,0.172,0
1.0088,0.0060413,-3.6809e-27,0.3724,0.0001059,0.61073,0.6,0.1724,0
1.0088,0.0060378,-5.0647e-27,0.3728,0.0001002,0.6108,0.6,0.1728,0
1.0089,0.0060343,-6.4484e-27,0.3732,9.4494e-05,0.61086,0.6,0.1732,0
1.0089,0.0060312,-6.6237e-27,0.3736,8.9576e-05,0.61091,0.6,0.1736,0
1.009,0.0060282,-6.1969e-27,0.374,8.505e-05,0.61096,0.6,0.174,0
1.009,0.0060253,-5.7701e-27,0.3744,8.0523e-05,0.61101,0.6,0.1744,0
1.0091,0.0060224,-5.3433e-27,0.3748,7.5997e-05,0.61106,0.6,0.1748,0
1.0091,0.0060194,-4.9166e-27,0.3752,7.147e-05,0.61111,0.6,0.1752,0
1.0092,0.0060165,-4.4898e-27,0.3756,6.6944e-05,0.61116,0.6,0.1756,0
1.0092,0.0060136,-4.063e-27,0.376,6.2417e-05,0.61121,0.6,0.176,0
1.0093,0.0060106,-3.6362e-27,0.3764,5.7891e-05,0.61126,0.6,0.1764,0
1.0093,0.0060079,-3.2164e-27,0.3768,5.3664e-05,0.61131,0.6,0.1768,0
1.0093,0.0060056,-2.8105e-27,0.3772,5.004e-05,0.61135,0.6,0.1772,0
1.0094,0.0060034,-2.4046e-27,0.3776,4.6416e-05,0.61139,0.6,0.1776,0
1.0094,0.0060011,-1.9986e-27,0.378,4.2792e-05,0.61143,0.6,0.178,0
1.0095,0.0059988,-1.5927e-27,0.3784,3.9167e-05,0.61147,0.6,0.1784,0
1.0095,0.0059965,-1.1868e-27,0.3788,3.5543e-05,0.61151,0.6,0.1788,0
1.0095,0.0059942,-7.8087e-28,0.3792,3.1919e-05,0.61155,0.6,0.1792,0
1.0096,0.005992,-3.7495e-28,0.3796,2.8295e-05,0.61159,0.6,0.1796,0
1.0096,0.0059897,3.0973e-29,0.38,2.4671e-05,0.61163,0.6,0.18,0
1.0096,0.0059883,-1.1595e-28,0.3804,2.176e-05,0.61166,0.6,0.1804,0
1.0097,0.0059869,-2.6288e-28,0.3808,1.8849e-05,0.6117,0.6,0.1808,0
1.0097,0.0059854,-4.0981e-28,0.3812,1.5938e-05,0.61173,0.6,0.1812,0
1.0097,0.005984,-5.5673e-28,0.3816,1.3027e-05,0.61176,0.6,0.1816,0
1.0098,0.0059826,-7.0366e-28,0.382,1.0116e-05,0.61179,0.6,0.182,0
1.0098,0.0059812,-8.5059e-28,0.3824,7.2055e-06,0.61183,0.6,0.1824,0
1.0098,0.0059798,-9.9752e-28,0.3828,4.2946e-06,0.61186,0.6,0.1828,0
1.0098,0.0059784,-1.1444e-27,0.3832,1.3838e-06,0.61189,0.6,0.1832,0
1.0099,0.0059778,-1.2166e-27,0.3836,-1.0911e-06,0.61192,0.6,0.1836,0
1.0099,0.0059775,-1.2515e-27,0.384,-3.3486e-06,0.61195,0.6,0.184,0
1.0099,0.0059772,-1.2864e-27,0.3844,-5.6063e-06,0.61198,0.6,0.1844,0
1.0099,0.005977,-1.3213e-27,0.3848,-7.8639e-06,0.612,0.6,0.1848,0
1.01,0.0059767,-1.3562e-27,0.3852,-1.0122e-05,0.61203,0.6,0.1852,0
1.01,0.0059765,-1.3911e-27,0.3856,-1.2379e-05,0.61206,0.6,0.1856,0
1.01,0.0059762,-1.426e-27,0.386,-1.4637e-05,0.61208,0.6,0.186,0
1.01,0.005976,-1.4608e-27,0.3864,-1.6894e-05,0.61211,0.6,0.1864,0
1.0101,0.0059762,-1.4899e-27,0.3868,-1.8902e-05,0.61214,0.6,0.1868,0
1.0101,0.0059773,-1.5074e-27,0.3872,-2.0407e-05,0.61216,0.6,0.1872,0
1.0101,0.0059785,-1.5248e-27,0.3876,-2.1912e-05,0.61218,0.6,0.1876,0
1.0101,0.0059796,-1.5422e-27,0.388,-2.3416e-05,0.61221,0.6,0.188,0
1.0101,0.0059807,-1.5597e-27,0.3884,-2.4921e-05,0.61223,0.6,0.1884,0
1.0102,0.0059818,-1.5771e-27,0.3888,-2.6426e-05,0.61225,0.6,0.1888,0
1.0102,0.005983,-1.5945e-27,0.3892,-2.7931e-05,0.61228,0.6,0.1892,0
1.0102,0.0059841,-1.612e-27,0.3896,-2.9436e-05,0.6123,0.6,0.1896,0
1.0102,0.0059852,-1.6294e-27,0.39,-3.0941e-05,0.61232,0.6,0.19,0
1.0102,0.0059877,-1.2629e-27,0.3904,-3.1365e-05,0.61234,0.6,0.1904,0
1.0103,0.0059901,-8.9641e-28,0.3908,-3.1789e-05,0.61236,0.6,0.1908,0
1.0103,0.0059926,-5.299e-28,0.3912,-3.2214e-05,0.61238,0.6,0.1912,0
1.0103,0.005995,-1.634e-28,0.3916,-3.2638e-05,0.6124,0.6,0.1916,0
1.0103,0.0059975,2.0308e-28,0.392,-3.3062e-05,0.61242,0.6,0.192,0
1.0103,0.0059999,5.6958e-28,0.3924,-3.3487e-05,0.61244,0.6,0.1924,0
1.0103,0.0060024,9.3607e-28,0.3928,-3.3911e-05,0.61246,0.6,0.1928,0
1.0104,0.0060048,1.3026e-27,0.3932,-3.4335e-05,0.61248,0.6,0.1932,0
1.0104,0.006009,1.4428e-27,0.3936,-3.3348e-05,0.61249,0.6,0.1936,0
1.0104,0.0060139,1.4703e-27,0.394,-3.1659e-05,0.61251,0.6,0.194,0
1.0104,0.0060189,1.4978e-27,0.3944,-2.9969e-05,0.61252,0.6,0.1944,0
1.0104,0.0060239,1.5253e-27,0.3948,-2.828e-05,0.61254,0.6,0.1948,0
1.0104,0.0060289,1.5528e-27,0.3952,-2.659e-05,0.61255,0.6,0.1952,0
1.0104,0.0060338,1.5804e-27,0.3956,-2.4901e-05,0.61257,0.6,0.1956,0
1.0104,0.0060388,1.6079e-27,0.396,-2.3211e-05,0.61258,0.6,0.196,0
1.0104,0.0060438,1.6354e-27,0.3964,-2.1522e-05,0.6126,0.6,0.1964,0
1.0105,0.0060483,1.5929e-27,0.3968,-1.9726e-05,0.61261,0.6,0.1968,0
1.0105,0.0060517,1.4098e-27,0.3972,-1.7715e-05,0.61261,0.6,0.1972,0
1.0105,0.0060552,1.2267e-27,0.3976,-1.5705e-05,0.61262,0.6,0.1976,0
1.0105,0.0060586,1.0436e-27,0.398,-1.3694e-05,0.61263,0.6,0.198,0
1.0105,0.0060621,8.6055e-28,0.3984,-1.1684e-05,0.61263,0.6,0.1984,0
1.0105,0.0060655,6.7747e-28,0.3988,-9.6731e-06,0.61264,0.6,0.1988,0
1.0105,0.006069,4.9439e-28,0.3992,-7.6625e-06,0.61265,0.6,0.1992,0
1.0105,0.0060725,3.1131e-28,0.3996,-5.652e-06,0.61265,0.6,0.1996,0
1.0105,0.0060759,1.2823e-28,0.4,-3.6414e-06,0.61266,0.6,0.2,0
